,repository,package,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
77,CartoDB/CartoDB-SQL-API,acorn,6bd2460f561863f3e5be0d6d0b1817c6a575b018,,7.2.0,7.2.0,7.2.0,7.1.1,7.1.0,2020-06-01 10:54:01+02:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T19:47:09Z,647,package-lock.json
78,CartoDB/CartoDB-SQL-API,acorn,6bd2460f561863f3e5be0d6d0b1817c6a575b018,,7.2.0,7.2.0,7.2.0,7.2.0,7.1.0,2020-06-01 10:54:01+02:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-05-20T14:00:18Z,657,package-lock.json
79,CartoDB/Windshaft-cartodb,acorn,b79a8587fafdea3130b4c871472ba9de0648a418,,7.2.0,7.2.0,7.2.0,7.1.1,7.1.0,2020-06-01 12:35:31+02:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T14:25:34Z,1157,package-lock.json
80,CartoDB/Windshaft-cartodb,acorn,b79a8587fafdea3130b4c871472ba9de0648a418,,7.2.0,7.2.0,7.2.0,7.2.0,7.1.0,2020-06-01 12:35:31+02:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-05-20T13:58:25Z,1166,package-lock.json
81,CatalysmsServerManager/7-days-to-die-server-manager,acorn,12c84eac0450f8c1ff34e519d317a4c3279a08c4,,7.3.1,7.3.1,7.3.1,5.7.4,5.7.3,2020-07-14 20:40:23+00:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-04-04T20:07:06Z,48,package-lock.json
82,ChildMindInstitute/mindlogger-app,lodash-es,117e447ac1c7ac5943695acf8b12007383728bf4,^4.17.15,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2019-08-26 09:56:55-04:00,2019-07-19T02:29:44.626Z,2019-07-19T02:29:44.626Z,2019-08-20T19:26:02Z,252,yarn.lock
83,ChilliCream/hotchocolate-docs,mixin-deep,5153aa2ca019f28e4c0b1cafe57b7378f164c937,,,2.0.1,2.0.1,1.3.2,1.3.1,2019-09-17 22:25:05+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-09-17T19:54:18Z,45,
84,ChromeDevTools/debugger-protocol-viewer,lodash,2398b1a577cdac0abc531d32da9cfb16e746f473,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2020-04-09 14:31:09-07:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-01-22T00:31:47Z,124,package-lock.json
85,ChromeDevTools/debugger-protocol-viewer,mixin-deep,2398b1a577cdac0abc531d32da9cfb16e746f473,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-04-09 14:31:09-07:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2020-01-22T00:32:19Z,125,package-lock.json
86,ChromeDevTools/debugger-protocol-viewer,deep-extend,0e01cca52c098476f4a2ad5a49d23e17f060067a,,,0.6.0,0.6.0,0.6.0,0.4.2,2020-04-07 09:16:49-07:00,2018-05-22T18:13:17.476Z,2018-05-22T18:13:17.476Z,2020-04-07T10:47:11Z,132,package-lock.json
87,City-of-Helsinki/mvj-ui,handlebars,58a46c04b8793eb30decada60c040faaa67d9c91,,,4.7.3,4.7.3,4.5.3,4.1.2,2020-03-04 10:08:29+02:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T05:56:34Z,292,yarn.lock
88,City-of-Helsinki/mvj-ui,codecov,58a46c04b8793eb30decada60c040faaa67d9c91,^3.5.0,3.6.5,4.0.0-0,4.0.0-0,3.6.5,3.5.0,2020-03-04 10:08:29+02:00,2017-12-05T13:42:57.631Z,2017-12-05T13:42:57.631Z,2020-02-19T18:19:16Z,304,yarn.lock
89,City-of-Helsinki/mvj-ui,acorn,a3a411e9c6b0d341a3ee7d7ec36f51488ad1c26a,,6.4.1,7.2.0,7.2.0,6.4.1,6.1.1,2020-06-03 14:36:09+03:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-14T10:17:00Z,305,yarn.lock
90,CityOfZion/neon-wallet,fstream,d04bf7d76bc678d5acfeb7e36479d1713ad14f51,,1.0.11,1.0.12,1.0.12,1.0.12,1.0.11,2019-06-03 19:18:13-06:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-06-04T01:21:57Z,1866,package-lock.json
91,CityOfZion/neon-wallet,lodash.mergewith,7c7fd59574b8ae281660d56438049176572c9aaf,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2019-07-12 10:19:55-06:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2019-07-12T16:12:31Z,1891,yarn.lock
92,CivicActions/civicactions.com,lodash,5bdab8c14fac065816820899fc1d6c9d009f2eed,^4.17.10,4.17.15,4.17.15,4.17.15,4.17.13,4.17.11,2019-08-15 14:48:04-07:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-08-15T19:12:41Z,597,yarn.lock
93,CivicActions/civicactions.com,axios,5bdab8c14fac065816820899fc1d6c9d009f2eed,^0.18.0,0.18.1,0.19.0,0.19.0,0.18.1,0.18.0,2019-08-15 14:48:04-07:00,2019-05-30T16:13:16.930Z,2019-05-30T16:13:16.930Z,2019-08-15T19:12:47Z,598,yarn.lock
94,CivicActions/civicactions.com,fstream,5bdab8c14fac065816820899fc1d6c9d009f2eed,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2019-08-15 14:48:04-07:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-08-15T19:12:48Z,599,yarn.lock
95,CivicActions/civicactions.com,lodash.mergewith,5bdab8c14fac065816820899fc1d6c9d009f2eed,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2019-08-15 14:48:04-07:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2019-08-15T19:12:51Z,600,yarn.lock
96,CivicActions/civicactions.com,handlebars,5bdab8c14fac065816820899fc1d6c9d009f2eed,,4.1.2,4.1.2,4.1.2,4.1.2,4.0.12,2019-08-15 14:48:04-07:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-08-15T19:12:51Z,601,yarn.lock
97,CivicActions/civicactions.com,handlebars,5bdab8c14fac065816820899fc1d6c9d009f2eed,,4.1.2,4.1.2,4.1.2,4.5.3,4.1.2,2019-08-15 14:48:04-07:00,2019-04-13T14:20:03.504Z,2019-04-13T14:20:03.504Z,2019-12-28T05:18:20Z,652,yarn.lock
98,CivicActions/civicactions.com,webpack-dev-server,5bdab8c14fac065816820899fc1d6c9d009f2eed,,3.8.0,3.8.0,3.8.0,3.8.0,3.1.10,2019-08-15 14:48:04-07:00,2019-08-09T17:12:17.117Z,2019-08-09T17:12:17.117Z,2019-08-15T19:12:57Z,602,yarn.lock
99,CivicActions/civicactions.com,handlebars,ab5e14a7fd972c4cadec041321cbcaf3ea3ceff1,,,4.7.6,4.7.6,4.1.2,4.0.12,2020-06-10 15:01:20-05:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-08-15T19:12:51Z,601,yarn.lock
100,CivicActions/civicactions.com,handlebars,ab5e14a7fd972c4cadec041321cbcaf3ea3ceff1,,,4.7.6,4.7.6,4.5.3,4.1.2,2020-06-10 15:01:20-05:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-28T05:18:20Z,652,yarn.lock
101,CodyJasonBennett/portfolio,lodash.template,dfdccec1bc854e5337b6d4326f0572332d78a52f,,4.5.0,4.5.0,4.5.0,4.5.0,4.4.0,2019-10-27 01:04:12-05:00,2019-07-10T05:08:24.821Z,2019-07-10T05:08:24.821Z,2019-07-11T12:02:40Z,6,yarn.lock
102,CodyJasonBennett/portfolio,lodash,dfdccec1bc854e5337b6d4326f0572332d78a52f,,4.17.15,4.17.15,4.17.15,4.17.14,4.17.11,2019-10-27 01:04:12-05:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-13T08:14:42Z,7,yarn.lock
103,CodyJasonBennett/portfolio,eslint-utils,9719c70e3c4a29c7d3d7811403c1c8a4d52397cb,,1.4.2,1.4.2,1.4.2,1.4.2,1.3.1,2019-10-06 07:32:05-05:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-08-26T23:42:18Z,8,yarn.lock
104,CodyJasonBennett/portfolio,eslint-utils,9719c70e3c4a29c7d3d7811403c1c8a4d52397cb,,1.4.2,1.4.2,1.4.2,1.4.2,1.3.1,2019-10-06 07:32:05-05:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-08-27T00:28:55Z,9,yarn.lock
105,CodyJasonBennett/portfolio,eslint-utils,dfdccec1bc854e5337b6d4326f0572332d78a52f,,1.4.2,1.4.3,1.4.3,1.4.2,1.3.1,2019-10-27 01:04:12-05:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-08-26T23:42:18Z,8,yarn.lock
106,CodyJasonBennett/portfolio,eslint-utils,dfdccec1bc854e5337b6d4326f0572332d78a52f,,1.4.2,1.4.3,1.4.3,1.4.2,1.3.1,2019-10-27 01:04:12-05:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-08-27T00:28:55Z,9,yarn.lock
107,ComPlat/chemotion_ELN,lodash-es,2eaf29b8b29221aa6809b731fd72d829ad76a919,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2019-12-17 12:31:28+01:00,2019-07-19T02:29:44.626Z,2019-07-19T02:29:44.626Z,2019-11-12T09:19:21Z,357,package-lock.json
108,CruGlobal/give-web,deap,f0a2031212fec5cb26b36e3659a6eac224b559e8,,1.0.1,1.0.1,1.0.1,1.0.1,1.0.0,2019-09-24 10:14:14-04:00,2018-03-05T16:02:27.330Z,2018-03-05T16:02:27.330Z,2019-10-29T18:05:30Z,818,yarn.lock
109,CyberCRI/learn-ext,lodash-es,7103a2ce7ea5c4017d5b93cbf7fd4c4b93e22651,,,4.17.15,4.17.15,4.17.15,4.17.11,2019-09-24 15:41:27+02:00,2019-07-19T02:29:44.626Z,2019-07-19T02:29:44.626Z,2019-09-08T17:25:00Z,38,yarn.lock
110,DBCDK/content-first,knex,3365dd3534d88b86cde39096f932ecf115002d38,>=0.19.5,0.20.8,0.20.8,0.20.8,0.19.5,0.13.0,2020-01-21 10:29:42+01:00,2020-01-14T20:53:19.939Z,2020-01-14T20:53:19.939Z,2019-10-21T16:44:01Z,1180,package-lock.json
111,DanmarksAdresser/Dawa,lodash,8dd4dbee7288f8aa120105887b279f352aa512de,,4.17.20,4.17.20,4.17.20,4.17.15,4.17.11,2021-01-07 09:34:22+01:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-11-20T11:49:23Z,825,yarn.lock
112,DanmarksAdresser/Dawa,handlebars,58b5b116f5e834fab304548007d4e6f1bbfa32b6,,4.7.3,4.7.3,4.7.3,4.5.3,4.2.0,2020-02-12 11:49:11+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T01:05:30Z,834,yarn.lock
113,DanmarksAdresser/Dawa,jquery,77d46bf9ad6a9d6bfd3660d77a611e18111605dd,,3.5.0,3.5.0,3.5.0,3.5.0,3.4.1,2020-05-01 09:55:22+02:00,2020-04-10T15:41:47.872Z,2020-04-10T15:41:47.872Z,2020-04-30T01:40:26Z,861,yarn.lock
114,DataBiosphere/terra-ui,acorn,da2bdbffb53efc14c98c07fe1312ef2fe250917d,,5.7.4,7.1.1,7.1.1,6.4.1,6.3.0,2020-03-16 15:47:21-04:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T21:17:30Z,2076,yarn.lock
115,Datawheel/canon,sequelize,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,5.15.1,4.43.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,
116,Datawheel/canon,sequelize,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,4.44.3,4.44.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,
117,Datawheel/canon,sequelize,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,5.15.1,4.43.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,package-lock.json
118,Datawheel/canon,sequelize,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,4.44.3,4.44.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,package-lock.json
119,Datawheel/canon,serialize-javascript,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,4.0.0,4.0.0,2.1.1,1.6.1,2020-06-10 17:04:45-04:00,2020-06-08T13:40:07.872Z,2020-06-08T13:40:07.872Z,2019-12-05T18:52:17Z,859,
120,Datawheel/canon,acorn,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,7.2.0,7.2.0,6.4.1,6.1.1,2020-06-10 17:04:45-04:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-13T21:13:01Z,967,
121,DemonCloud/cubec,minimist,0a49066a62121c310280341365072ca9b5db0216,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-03-21 13:27:46+08:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-16T15:02:09Z,1,yarn.lock
122,EDM-Spot/OtterBot,mixin-deep,6a2f4b9ea89b7cf9e7be211f04e29ec3e063327d,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-07-08 00:07:47+01:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-03T16:56:47Z,21,package-lock.json
123,EDM-Spot/OtterBot,fstream,a8c50127fb3c7c9b9549b88ebaf22e80e8f01e05,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2020-01-11 22:54:26+00:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-11-03T16:56:52Z,22,package-lock.json
124,EdgeApp/edge-core-js,acorn,28e5a80275c8080f66e5bd1abe19d52351b33684,,6.4.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-04-02 10:39:20-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:06:55Z,282,yarn.lock
125,EdgeApp/edge-currency-accountbased,handlebars,a57c2d025bf4950573f9217db5be3b5f42f3654d,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2019-12-31 13:33:52-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-28T07:50:45Z,110,yarn.lock
126,EdgeApp/edge-currency-accountbased,acorn,f5a0a124735f783aa6bba5dd3cedc9e1c64d066d,,6.4.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-04-06 12:30:13-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:31:12Z,125,yarn.lock
127,ErikVerheul/OneBacklog,acorn,d8ede7c8c45d8a2fc23e738222d8e0e7c8989c76,,6.4.1,7.1.1,7.1.1,6.4.1,6.3.0,2020-04-09 18:39:55+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T21:20:26Z,1,package-lock.json
128,ErikVerheul/OneBacklog,jquery,37919f166bccf13683924228c37365167a9d625c,^3.5.0,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-07 11:03:01+02:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T01:23:26Z,2,package-lock.json
129,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,js-yaml,03db69c1839670b68372163eedc4019a81f49521,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.1,2020-01-27 10:40:10-08:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-05T22:03:32Z,23,package-lock.json
130,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,handlebars,03db69c1839670b68372163eedc4019a81f49521,,4.7.2,4.7.2,4.7.2,4.5.1,4.1.0,2020-01-27 10:40:10-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-11-05T22:03:55Z,24,package-lock.json
131,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,handlebars,03db69c1839670b68372163eedc4019a81f49521,,4.7.2,4.7.2,4.7.2,4.5.3,4.1.0,2020-01-27 10:40:10-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-27T04:02:48Z,28,package-lock.json
132,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,mixin-deep,85e3cfc0d79a7532e94df870eac14fc8c832026b,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-18 12:19:25-08:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-05T22:03:57Z,25,package-lock.json
133,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,lodash,85e3cfc0d79a7532e94df870eac14fc8c832026b,^4.17.11,4.17.15,4.17.15,4.17.15,4.17.13,4.17.11,2020-02-18 12:19:25-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-05T22:04:00Z,26,package-lock.json
134,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,brace-expansion,85e3cfc0d79a7532e94df870eac14fc8c832026b,,1.1.11,1.1.11,1.1.11,1.1.11,1.1.6,2020-02-18 12:19:25-08:00,2018-02-10T07:42:22.313Z,2018-02-10T07:42:22.313Z,2019-11-05T22:04:05Z,27,package-lock.json
135,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,acorn,491d18de19b13c598586492c1df4b38828bd14cd,,7.4.1,8.0.4,8.0.4,6.4.1,6.4.0,2020-12-01 08:14:13-08:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-13T21:40:32Z,30,package-lock.json
136,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.0,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T14:21:06Z,32,package-lock.json
137,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.1,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-05-20T17:47:00Z,37,package-lock.json
138,F5Networks/f5-cloud-libs,handlebars,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.5.1,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-11-02T14:48:53Z,12,package-lock.json
139,F5Networks/f5-cloud-libs,handlebars,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.5.3,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-04T20:30:45Z,18,package-lock.json
140,F5Networks/f5-cloud-libs,handlebars,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.7.3,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-03-11T19:33:51Z,21,package-lock.json
141,F5Networks/f5-cloud-libs,handlebars,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.7.6,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-05-26T23:25:04Z,24,package-lock.json
142,F5Networks/f5-cloud-libs,brace-expansion,ed8a6a34ae5780a5830af77076685d7aca62dfbf,,1.1.11,1.1.11,1.1.11,1.1.11,1.1.6,2020-05-04 14:27:32-07:00,2018-02-10T07:42:22.313Z,2018-02-10T07:42:22.313Z,2019-12-04T20:30:36Z,14,package-lock.json
143,F5Networks/f5-cloud-libs,js-yaml,ed8a6a34ae5780a5830af77076685d7aca62dfbf,,3.13.1,3.13.1,3.13.1,3.13.1,3.8.2,2020-05-04 14:27:32-07:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-12-04T20:30:36Z,15,package-lock.json
144,F5Networks/f5-cloud-libs,lodash,3503225bf2d897eb5cbe23fdd52274e22630df7d,,4.17.20,4.17.20,4.17.20,4.17.15,4.17.10,2020-09-28 15:38:46-07:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-12-04T20:30:36Z,16,package-lock.json
145,F5Networks/f5-declarative-onboarding,acorn,b3c44f27abe89b5ab94bdfaaefeef385f34c2821,,7.1.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-03-11 15:53:03-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T22:19:23Z,130,package-lock.json
146,Faithlife/styled-ui,bootstrap,a2a9104c2244dab159fa8358e913f5f61d035d31,,,5.0.0-beta1,4.5.3,4.3.1,4.1.1,2021-01-13 22:39:22-08:00,2020-12-07T16:25:20.420Z,2020-10-13T15:56:30.192Z,2019-10-28T21:43:59Z,270,yarn.lock
147,Faithlife/styled-ui,esm,feaa2131daeb8220b7c7eedb15c74fbd91356c5d,^3.0.24,3.2.25,3.2.25,3.2.25,3.1.0,3.0.51,2020-03-04 14:33:36-08:00,2019-05-17T05:24:41.368Z,2019-05-17T05:24:41.368Z,2019-10-28T21:44:03Z,271,yarn.lock
148,Faithlife/styled-ui,fstream,1c271e1a9f470ad577cb6b11389df031b1c8be50,,,1.0.12,1.0.12,1.0.12,1.0.11,2021-01-13 22:39:22-08:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-10-28T21:44:10Z,273,yarn.lock
149,Faithlife/styled-ui,mixin-deep,feaa2131daeb8220b7c7eedb15c74fbd91356c5d,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-03-04 14:33:36-08:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-28T21:44:12Z,274,yarn.lock
150,FelixHenninger/lab.js,serialize-javascript,8348a2f0fca78ff7fc2744928c8fb058522a49b3,,1.9.1,3.0.0,3.0.0,2.1.1,1.9.1,2020-02-26 01:26:50+01:00,2020-02-16T13:39:50.439Z,2020-02-16T13:39:50.439Z,2019-12-06T14:33:03Z,69,yarn.lock
151,FelixHenninger/lab.js,serialize-javascript,8348a2f0fca78ff7fc2744928c8fb058522a49b3,,1.9.1,3.0.0,3.0.0,2.1.1,1.9.1,2020-02-26 01:26:50+01:00,2020-02-16T13:39:50.439Z,2020-02-16T13:39:50.439Z,2019-12-08T23:11:39Z,70,yarn.lock
152,ForestAdmin/lumber,minimist,8441e335e071ceac391f5421233eb64c37fd7361,,1.2.5,1.2.5,1.2.5,1.2.2,1.2.0,2020-05-11 19:08:18+02:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-17T14:59:34Z,404,yarn.lock
153,FrankerFaceZ/FrankerFaceZ,acorn,7638a885f2bb46310645b755227a0aaa19963aff,,7.3.1,7.3.1,7.3.1,6.4.1,6.4.0,2020-07-10 20:08:29-04:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-13T21:04:12Z,767,package-lock.json
154,FreeFeed/freefeed-server,acorn,9a6fc1d55dfdbf02b213156dcf3c6684a749b6b6,,7.1.1,7.1.1,7.1.1,5.7.4,5.7.3,2020-04-02 23:36:17+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T22:37:49Z,420,yarn.lock
155,Frontify/sketch,acorn,699a169adea90063f19b9c4aec119b9935841484,,6.4.1,7.3.1,7.3.1,6.4.1,6.3.0,2020-06-22 16:23:52+02:00,2020-06-11T10:24:01.388Z,2020-06-11T10:24:01.388Z,2020-03-13T21:46:08Z,7,package-lock.json
156,FuelRats/fuelrats.com,next,b3fc837f865c1b1bcd420af23d8f10cce202c71e,9.3.0,9.3.0,9.3.0,9.3.0,9.3.2,9.2.1,2020-03-17 10:09:32+00:00,2020-03-09T18:22:54.401Z,2020-03-09T18:22:54.401Z,2020-03-31T10:52:49Z,227,yarn.lock
157,FundacionParaguaya/stoplight-web,handlebars,bfebfd65d97d14eb154d3783f747097807f2158c,,4.7.3,4.7.3,4.7.3,4.5.3,4.1.1,2020-02-05 14:39:52-03:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T10:26:38Z,795,package-lock.json
158,GMOD/jbrowse,lodash.merge,0b21029a295b79f03fcd8a2852a6f20381f230a8,,4.6.2,4.6.2,4.6.2,4.6.2,4.6.1,2019-07-11 21:10:18-04:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2019-07-10T23:56:23Z,1402,yarn.lock
159,GMOD/jbrowse,dojox,6945723678bb1b3c823bd975ac9330620463ba76,^1.14.2,1.16.2,1.16.2,1.16.2,1.16.1,1.16.0,2020-03-18 23:11:33-04:00,2020-03-10T15:29:57.957Z,2020-03-10T15:29:57.957Z,2020-02-13T22:21:45Z,1468,yarn.lock
160,GMOD/jbrowse,dojox,6945723678bb1b3c823bd975ac9330620463ba76,^1.14.2,1.16.2,1.16.2,1.16.2,1.16.2,1.16.0,2020-03-18 23:11:33-04:00,2020-03-10T15:29:57.957Z,2020-03-10T15:29:57.957Z,2020-03-10T18:06:20Z,1481,yarn.lock
161,GMOD/jbrowse,yarn,6945723678bb1b3c823bd975ac9330620463ba76,^1.16.0,1.22.4,2.0.0-rc.27,1.22.4,1.22.0,1.21.1,2020-03-18 23:11:33-04:00,2020-01-24T17:31:27.989Z,2020-03-09T16:21:08.170Z,2020-02-14T23:40:19Z,1470,yarn.lock
162,GMOD/jbrowse,dojo,6945723678bb1b3c823bd975ac9330620463ba76,^1.14.2,1.16.2,2.0.0-alpha.7,1.16.2,1.16.2,1.16.0,2020-03-18 23:11:33-04:00,2016-04-01T15:06:54.416Z,2020-03-10T15:26:02.888Z,2020-03-10T18:06:21Z,1482,yarn.lock
163,GetStream/stream-chat-react,js-yaml,dea6cf53f0aa69ad10f1ec9fda664ac912377c00,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.0,2019-07-04 12:04:41+02:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-06-06T05:49:12Z,9,yarn.lock
164,GetStream/stream-chat-react,lodash.template,2b38e7b833bea0b3fba984e17fe16ebb59a9ca5b,,,4.5.0,4.5.0,4.5.0,4.4.0,2019-07-15 16:42:00+02:00,2019-07-10T05:08:24.821Z,2019-07-10T05:08:24.821Z,2019-07-11T10:49:27Z,27,yarn.lock
165,GetStream/stream-chat-react,lodash,9230f27cefc2b1cece87e8880aa7ef40c021e5fb,,4.17.14,4.17.14,4.17.14,4.17.14,4.17.11,2019-07-15 14:55:27+02:00,2019-07-10T15:44:39.173Z,2019-07-10T15:44:39.173Z,2019-07-13T03:16:51Z,28,yarn.lock
