repository,package,ghsa,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
DBCDK/content-first,knex,GHSA-58v4-qwx5-7f59,3365dd3534d88b86cde39096f932ecf115002d38,>=0.19.5,0.20.8,0.20.8,0.20.8,0.19.5,0.13.0,2020-01-21 10:29:42+01:00,2020-01-14T20:53:19.939Z,2020-01-14T20:53:19.939Z,2019-10-21T16:44:01Z,1180,package-lock.json
DanmarksAdresser/Dawa,lodash,GHSA-jf85-cpcp-j695,8dd4dbee7288f8aa120105887b279f352aa512de,,4.17.20,4.17.20,4.17.20,4.17.15,4.17.11,2021-01-07 09:34:22+01:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-11-20T11:49:23Z,825,yarn.lock
DanmarksAdresser/Dawa,handlebars,GHSA-w457-6q6x-cgp9,58b5b116f5e834fab304548007d4e6f1bbfa32b6,,4.7.3,4.7.3,4.7.3,4.5.3,4.2.0,2020-02-12 11:49:11+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T01:05:30Z,834,yarn.lock
DanmarksAdresser/Dawa,jquery,GHSA-jpcq-cgw6-v4j6,77d46bf9ad6a9d6bfd3660d77a611e18111605dd,,3.5.0,3.5.0,3.5.0,3.5.0,3.4.1,2020-05-01 09:55:22+02:00,2020-04-10T15:41:47.872Z,2020-04-10T15:41:47.872Z,2020-04-30T01:40:26Z,861,yarn.lock
DanmarksAdresser/Dawa,jquery,GHSA-gxr4-xjj5-5px2,77d46bf9ad6a9d6bfd3660d77a611e18111605dd,,3.5.0,3.5.0,3.5.0,3.5.0,3.4.1,2020-05-01 09:55:22+02:00,2020-04-10T15:41:47.872Z,2020-04-10T15:41:47.872Z,2020-04-30T01:40:26Z,861,yarn.lock
DataBiosphere/terra-ui,acorn,GHSA-6chw-6frg-f759,da2bdbffb53efc14c98c07fe1312ef2fe250917d,,5.7.4,7.1.1,7.1.1,6.4.1,6.3.0,2020-03-16 15:47:21-04:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T21:17:30Z,2076,yarn.lock
Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,5.15.1,4.43.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,
Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,4.44.3,4.44.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,
Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,5.15.1,4.43.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,
Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,6.0.0,6.0.0,4.44.3,4.44.0,2020-06-10 17:04:45-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,
Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,5.15.1,4.43.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,package-lock.json
Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,4.44.3,4.44.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,package-lock.json
Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,5.15.1,4.43.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:18:08Z,808,package-lock.json
Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,^4.13.10,4.43.0,6.0.0,6.0.0,4.44.3,4.44.0,2020-05-13 16:57:10-04:00,2019-06-12T21:15:20.805Z,2019-06-12T21:15:20.805Z,2019-11-06T17:53:43Z,809,package-lock.json
Datawheel/canon,serialize-javascript,GHSA-h9rv-jmmf-4pgx,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,4.0.0,4.0.0,2.1.1,1.6.1,2020-06-10 17:04:45-04:00,2020-06-08T13:40:07.872Z,2020-06-08T13:40:07.872Z,2019-12-05T18:52:17Z,859,
Datawheel/canon,acorn,GHSA-6chw-6frg-f759,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,,,7.2.0,7.2.0,6.4.1,6.1.1,2020-06-10 17:04:45-04:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-13T21:13:01Z,967,
DemonCloud/cubec,minimist,GHSA-vh95-rmgr-6w4m,0a49066a62121c310280341365072ca9b5db0216,,1.2.5,1.2.5,1.2.5,1.2.5,1.2.0,2020-03-21 13:27:46+08:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-16T15:02:09Z,1,yarn.lock
EDM-Spot/OtterBot,mixin-deep,GHSA-fhjf-83wg-r2j9,6a2f4b9ea89b7cf9e7be211f04e29ec3e063327d,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-07-08 00:07:47+01:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-03T16:56:47Z,21,package-lock.json
EDM-Spot/OtterBot,fstream,GHSA-xf7w-r453-m56c,a8c50127fb3c7c9b9549b88ebaf22e80e8f01e05,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2020-01-11 22:54:26+00:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-11-03T16:56:52Z,22,package-lock.json
EdgeApp/edge-core-js,acorn,GHSA-6chw-6frg-f759,28e5a80275c8080f66e5bd1abe19d52351b33684,,6.4.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-04-02 10:39:20-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:06:55Z,282,yarn.lock
EdgeApp/edge-currency-accountbased,handlebars,GHSA-w457-6q6x-cgp9,a57c2d025bf4950573f9217db5be3b5f42f3654d,,4.5.3,4.5.3,4.5.3,4.5.3,4.1.2,2019-12-31 13:33:52-08:00,2019-11-18T07:11:39.454Z,2019-11-18T07:11:39.454Z,2019-12-28T07:50:45Z,110,yarn.lock
EdgeApp/edge-currency-accountbased,acorn,GHSA-6chw-6frg-f759,f5a0a124735f783aa6bba5dd3cedc9e1c64d066d,,6.4.1,7.1.1,7.1.1,6.4.1,6.4.0,2020-04-06 12:30:13-07:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:31:12Z,125,yarn.lock
ErikVerheul/OneBacklog,acorn,GHSA-6chw-6frg-f759,d8ede7c8c45d8a2fc23e738222d8e0e7c8989c76,,6.4.1,7.1.1,7.1.1,6.4.1,6.3.0,2020-04-09 18:39:55+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T21:20:26Z,1,package-lock.json
ErikVerheul/OneBacklog,jquery,GHSA-jpcq-cgw6-v4j6,37919f166bccf13683924228c37365167a9d625c,^3.5.0,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-07 11:03:01+02:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T01:23:26Z,2,package-lock.json
ErikVerheul/OneBacklog,jquery,GHSA-gxr4-xjj5-5px2,37919f166bccf13683924228c37365167a9d625c,^3.5.0,3.5.1,3.5.1,3.5.1,3.5.0,3.4.1,2020-05-07 11:03:01+02:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T01:23:26Z,2,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,js-yaml,GHSA-8j8c-7jfh-h6hx,03db69c1839670b68372163eedc4019a81f49521,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.1,2020-01-27 10:40:10-08:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-05T22:03:32Z,23,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,js-yaml,GHSA-2pr6-76vf-7546,03db69c1839670b68372163eedc4019a81f49521,,3.13.1,3.13.1,3.13.1,3.13.1,3.12.1,2020-01-27 10:40:10-08:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-11-05T22:03:32Z,23,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,handlebars,GHSA-q42p-pg8m-cqh6,03db69c1839670b68372163eedc4019a81f49521,,4.7.2,4.7.2,4.7.2,4.5.1,4.1.0,2020-01-27 10:40:10-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-11-05T22:03:55Z,24,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,handlebars,GHSA-q42p-pg8m-cqh6,03db69c1839670b68372163eedc4019a81f49521,,4.7.2,4.7.2,4.7.2,4.5.3,4.1.0,2020-01-27 10:40:10-08:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-27T04:02:48Z,28,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,mixin-deep,GHSA-fhjf-83wg-r2j9,85e3cfc0d79a7532e94df870eac14fc8c832026b,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-18 12:19:25-08:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-05T22:03:57Z,25,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,lodash,GHSA-jf85-cpcp-j695,85e3cfc0d79a7532e94df870eac14fc8c832026b,^4.17.11,4.17.15,4.17.15,4.17.15,4.17.13,4.17.11,2020-02-18 12:19:25-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-05T22:04:00Z,26,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,brace-expansion,GHSA-832h-xg76-4gv6,85e3cfc0d79a7532e94df870eac14fc8c832026b,,1.1.11,1.1.11,1.1.11,1.1.11,1.1.6,2020-02-18 12:19:25-08:00,2018-02-10T07:42:22.313Z,2018-02-10T07:42:22.313Z,2019-11-05T22:04:05Z,27,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,acorn,GHSA-6chw-6frg-f759,491d18de19b13c598586492c1df4b38828bd14cd,,7.4.1,8.0.4,8.0.4,6.4.1,6.4.0,2020-12-01 08:14:13-08:00,2020-10-05T06:18:32.011Z,2020-10-05T06:18:32.011Z,2020-03-13T21:40:32Z,30,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-jpcq-cgw6-v4j6,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.0,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T14:21:06Z,32,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-jpcq-cgw6-v4j6,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.1,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-05-20T17:47:00Z,37,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-gxr4-xjj5-5px2,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.0,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-04-30T14:21:06Z,32,package-lock.json
ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-gxr4-xjj5-5px2,491d18de19b13c598586492c1df4b38828bd14cd,,,3.5.1,3.5.1,3.5.1,3.4.1,2020-12-01 08:14:13-08:00,2020-05-04T22:50:08.819Z,2020-05-04T22:50:08.819Z,2020-05-20T17:47:00Z,37,package-lock.json
F5Networks/f5-cloud-libs,handlebars,GHSA-q42p-pg8m-cqh6,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.5.1,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-11-02T14:48:53Z,12,package-lock.json
F5Networks/f5-cloud-libs,handlebars,GHSA-q42p-pg8m-cqh6,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.5.3,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2019-12-04T20:30:45Z,18,package-lock.json
F5Networks/f5-cloud-libs,handlebars,GHSA-q42p-pg8m-cqh6,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.7.3,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-03-11T19:33:51Z,21,package-lock.json
F5Networks/f5-cloud-libs,handlebars,GHSA-q42p-pg8m-cqh6,3503225bf2d897eb5cbe23fdd52274e22630df7d,,,4.7.6,4.7.6,4.7.6,4.0.11,2020-09-28 15:38:46-07:00,2020-04-03T17:59:55.566Z,2020-04-03T17:59:55.566Z,2020-05-26T23:25:04Z,24,package-lock.json
F5Networks/f5-cloud-libs,brace-expansion,GHSA-832h-xg76-4gv6,ed8a6a34ae5780a5830af77076685d7aca62dfbf,,1.1.11,1.1.11,1.1.11,1.1.11,1.1.6,2020-05-04 14:27:32-07:00,2018-02-10T07:42:22.313Z,2018-02-10T07:42:22.313Z,2019-12-04T20:30:36Z,14,package-lock.json
F5Networks/f5-cloud-libs,js-yaml,GHSA-8j8c-7jfh-h6hx,ed8a6a34ae5780a5830af77076685d7aca62dfbf,,3.13.1,3.13.1,3.13.1,3.13.1,3.8.2,2020-05-04 14:27:32-07:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-12-04T20:30:36Z,15,package-lock.json
