ghsa_id,type,severity,published_at,github_reviewed_at,cvss_score,package,vulnerable_version_range,first_patched_version
GHSA-h9jc-284h-533g,reviewed,high,2020-07-07 00:01:01,2020-07-06 23:55:02,7.70,electron,">= 8.0.0, < 8.2.4",8.2.4
GHSA-h9jc-284h-533g,reviewed,high,2020-07-07 00:01:01,2020-07-06 23:55:02,7.70,electron,< 7.2.4,7.2.4
GHSA-m93v-9qjc-3g79,reviewed,high,2020-07-07 00:01:01,2020-07-06 23:55:03,7.80,electron,">= 8.0.0, < 8.2.4",8.2.4
GHSA-m93v-9qjc-3g79,reviewed,high,2020-07-07 00:01:01,2020-07-06 23:55:03,7.80,electron,< 7.2.4,7.2.4
GHSA-6vrv-94jv-crrg,reviewed,low,2020-07-07 00:01:01,2020-07-06 23:55:04,6.80,electron,< 6.1.11,6.1.11
GHSA-6vrv-94jv-crrg,reviewed,low,2020-07-07 00:01:01,2020-07-06 23:55:04,6.80,electron,">= 7.0.0, < 7.2.4",7.2.4
GHSA-6vrv-94jv-crrg,reviewed,low,2020-07-07 00:01:01,2020-07-06 23:55:04,6.80,electron,">= 8.0.0, < 8.2.4",8.2.4
GHSA-6g6m-m6h5-w9gf,reviewed,high,2020-06-30 16:05:02,2020-06-30 16:04:05,7.70,express-jwt,<= 5.3.3,6.0.0
GHSA-g753-jx37-7xwh,reviewed,medium,2020-06-30 16:05:01,2020-06-29 19:33:02,5.90,jsrsasign,">= 4.0.0, < 8.0.13",8.0.13
GHSA-p8c3-7rj8-q963,reviewed,high,2020-06-26 16:54:02,2020-06-26 16:54:00,7.50,jsrsasign,">= 4.0.0, < 8.0.19",8.0.19
GHSA-j3rh-8vwq-wh84,reviewed,critical,2020-06-26 16:48:01,2020-06-26 16:47:05,9.80,generator-jhipster-kotlin,< 1.2.0,1.2.0
GHSA-xxxq-chmp-67g4,reviewed,critical,2020-06-26 16:27:01,2020-06-26 16:26:03,9.80,jsrsasign,< 8.0.18,8.0.18
GHSA-q3gh-5r98-j4h3,reviewed,critical,2020-06-26 16:26:05,2020-06-26 16:19:05,9.80,jsrsasign,">= 3.0.0, < 8.0.16",8.0.17
GHSA-pfxf-wh96-fvjc,reviewed,medium,2020-06-25 20:02:05,2020-06-25 20:02:03,5.30,generator-jhipster-kotlin,= 1.6.0,1.7.0
GHSA-77qv-gh6f-pgh4,reviewed,low,2020-06-22 15:24:01,2020-06-17 20:12:04,3.80,limdu,<= 0.9.4,0.9.5
GHSA-v4rh-8p82-6h5w,reviewed,high,2020-06-22 14:39:00,2020-06-18 14:26:02,7.50,url-regex,<= 5.0.0,
GHSA-qjg4-w4c6-f6c6,reviewed,high,2020-06-18 19:23:02,2020-06-17 20:22:05,7.30,mversion,< 2.0.0,2.0.0
GHSA-mhp6-pxh8-r675,reviewed,medium,2020-06-18 14:19:06,2020-06-18 14:09:04,5.40,angular,< 1.8.0,1.8.0
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,< 1.11.11,1.11.11
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,">= 1.12.0, < 1.12.9",1.12.9
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,">= 1.13.0, < 1.13.8",1.13.8
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,">= 1.14.0, < 1.14.7",1.14.7
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,">= 1.15.0, < 1.15.4",1.15.4
GHSA-cxjc-r2fp-7mq6,reviewed,low,2020-06-15 21:53:01,2020-06-15 21:52:05,3.70,dijit,">= 1.16.0, < 1.16.3",1.16.3
GHSA-mpgr-2cx9-327h,reviewed,high,2020-06-11 21:09:00,2020-06-11 21:08:04,7.50,ssb-db,= 20.0.0,20.0.1
GHSA-6q48-vjq2-mwcj,reviewed,critical,2020-06-10 20:28:00,2020-06-10 20:24:00,9.80,umount,<= 1.1.6,
GHSA-96r7-mrqf-jhcc,reviewed,critical,2020-06-10 20:27:05,2020-06-10 20:13:02,9.80,ini-parser,<= 0.0.2,
GHSA-r24h-634p-m72x,reviewed,critical,2020-06-10 20:02:05,2020-06-10 18:15:02,9.80,schema-inspector,< 1.6.9,1.6.9
GHSA-4852-vrh7-28rf,reviewed,high,2020-06-09 00:24:06,2020-06-08 20:27:05,7.40,graphql-playground-html,< 1.6.22,1.6.22
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-azure-functions,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-cache-memcached,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-core,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-cloud-functions,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-cloudflare,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-express,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-fastify,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-hapi,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-koa,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-lambda,< 2.14.2,2.14.2
GHSA-w42g-7vfc-xf37,reviewed,medium,2020-06-05 19:38:01,2020-06-05 19:37:04,,apollo-server-micro,< 2.14.2,2.14.2
GHSA-g78m-2chm-r7qv,reviewed,high,2020-06-05 16:16:01,2020-06-03 23:10:03,8.20,websocket-extensions,< 0.1.4,0.1.4
GHSA-v8v8-6859-qxm4,reviewed,critical,2020-06-05 14:47:00,2020-06-04 19:33:02,9.80,logkitty,< 0.7.1,0.7.1
GHSA-x7m2-6g99-84w5,reviewed,medium,2020-06-03 22:02:02,2020-06-01 19:42:04,6.50,snyk-broker,< 4.80.0,4.80.0
GHSA-4vj3-f849-5r48,reviewed,medium,2020-06-03 22:02:02,2020-06-01 19:42:03,6.50,snyk-broker,< 4.80.0,4.80.0
GHSA-9xv2-548x-5h79,reviewed,medium,2020-06-03 22:02:02,2020-06-01 19:42:02,6.50,snyk-broker,< 4.72.2,4.72.2
GHSA-2fmp-7xwf-wvwr,reviewed,medium,2020-06-03 22:02:02,2020-06-01 19:41:04,6.50,snyk-broker,< 4.73.1,4.73.1
GHSA-mgh5-4h95-qj4p,reviewed,high,2020-06-03 22:02:01,2020-06-01 19:41:03,7.50,snyk-broker,< 4.73.1,4.73.1
GHSA-45hw-29x7-9x95,reviewed,medium,2020-06-03 22:02:01,2020-06-01 19:40:06,4.30,snyk-broker,< 4.79.0,4.79.0
GHSA-38f9-m297-6q9g,reviewed,medium,2020-06-03 21:57:05,2020-06-03 16:41:04,5.90,@nozbe/watermelondb,< 0.15.1,0.15.1
GHSA-38f9-m297-6q9g,reviewed,medium,2020-06-03 21:57:05,2020-06-03 16:41:04,5.90,@nozbe/watermelondb,">= 0.16.0, < 0.16.2",0.16.2
GHSA-wh69-wc6q-7888,reviewed,high,2020-05-28 18:42:06,2020-05-28 18:42:03,8.60,dns-sync,< 0.2.1,0.2.1
GHSA-qfcv-5whw-7pcw,reviewed,critical,2020-05-27 21:09:02,2020-05-27 21:08:04,9.60,aegir,">= 21.7.0, < 21.10.1",21.10.1
GHSA-q4m3-2j7h-f7xw,reviewed,medium,2020-05-20 16:18:00,2020-05-20 16:17:05,6.10,jquery,< 1.9.0,1.9.0
GHSA-q4m3-2j7h-f7xw,reviewed,medium,2020-05-20 16:18:00,2020-05-20 16:17:05,6.10,jQuery,< 1.9.0,1.9.0
GHSA-q4m3-2j7h-f7xw,reviewed,medium,2020-05-20 16:18:00,2020-05-20 16:17:05,6.10,jquery-rails,< 2.2.0,2.2.0
GHSA-q4m3-2j7h-f7xw,reviewed,medium,2020-05-20 16:18:00,2020-05-20 16:17:05,6.10,org.webjars.npm:jquery,< 1.9.0,1.9.0
GHSA-m8xj-5v73-3hh8,reviewed,critical,2020-05-13 16:29:04,2020-05-12 16:53:03,9.80,curlrequest,<= 1.0.1,
GHSA-4w97-57v2-3w44,reviewed,critical,2020-05-12 00:45:02,2020-05-12 00:45:01,8.60,slp-validate,< 1.2.1,1.2.1
GHSA-jc83-cpf9-q7c6,reviewed,critical,2020-05-12 00:39:00,2020-05-12 00:26:01,8.60,slpjs,< 0.27.2,0.27.2
GHSA-c78w-2gw7-gjv3,reviewed,medium,2020-05-11 20:00:02,2020-05-11 20:00:00,,tinymce,< 4.9.10,4.9.10
GHSA-c78w-2gw7-gjv3,reviewed,medium,2020-05-11 20:00:02,2020-05-11 20:00:00,,tinymce,">= 5.0.0, < 5.2.2",5.2.2
GHSA-rc77-xxq6-4mff,reviewed,critical,2020-05-06 19:32:03,2020-05-06 19:32:01,9.80,hot-formula-parser,< 3.0.1,3.0.1
GHSA-gqgv-6jq5-jjj9,reviewed,high,2020-04-30 17:16:05,2020-04-30 17:16:01,7.50,qs,< 6.0.4,6.0.4
GHSA-gqgv-6jq5-jjj9,reviewed,high,2020-04-30 17:16:05,2020-04-30 17:16:01,7.50,qs,">= 6.1.0, < 6.1.2",6.1.2
GHSA-gqgv-6jq5-jjj9,reviewed,high,2020-04-30 17:16:05,2020-04-30 17:16:01,7.50,qs,">= 6.2.0, < 6.2.3",6.2.3
GHSA-gqgv-6jq5-jjj9,reviewed,high,2020-04-30 17:16:05,2020-04-30 17:16:01,7.50,qs,">= 6.3.0, < 6.3.2",6.3.2
GHSA-jpcq-cgw6-v4j6,reviewed,medium,2020-04-29 22:19:01,2020-04-29 21:04:05,6.90,jquery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-jpcq-cgw6-v4j6,reviewed,medium,2020-04-29 22:19:01,2020-04-29 21:04:05,6.90,jquery-rails,< 4.4.0,4.4.0
GHSA-jpcq-cgw6-v4j6,reviewed,medium,2020-04-29 22:19:01,2020-04-29 21:04:05,6.90,jQuery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-jpcq-cgw6-v4j6,reviewed,medium,2020-04-29 22:19:01,2020-04-29 21:04:05,6.90,org.webjars.npm:jquery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-gxr4-xjj5-5px2,reviewed,medium,2020-04-29 22:18:06,2020-04-29 22:18:04,6.90,jquery,">= 1.2.0, < 3.5.0",3.5.0
GHSA-gxr4-xjj5-5px2,reviewed,medium,2020-04-29 22:18:06,2020-04-29 22:18:04,6.90,jquery,">= 1.2.0, < 3.5.0",3.5.0
GHSA-gxr4-xjj5-5px2,reviewed,medium,2020-04-29 22:18:06,2020-04-29 22:18:04,6.90,org.webjars.npm:jquery,">= 1.2.0, < 3.5.0",3.5.0
GHSA-gxr4-xjj5-5px2,reviewed,medium,2020-04-29 22:18:06,2020-04-29 22:18:04,6.90,jquery-rails,< 4.4.0,4.4.0
GHSA-9w6v-m7wp-jwg4,reviewed,medium,2020-04-29 17:58:05,2020-04-29 17:58:04,6.30,@actions/http-client,< 1.0.8,1.0.8
GHSA-426h-24vj-qwxf,reviewed,critical,2020-04-23 20:09:01,2020-04-23 20:02:03,9.80,npm-programmatic,<= 0.0.12,
GHSA-q8xg-8xwf-m598,reviewed,high,2020-04-16 03:14:06,2020-04-16 03:10:04,8.10,lix,<= 15.11.4,
GHSA-pc5p-h8pf-mvwp,reviewed,medium,2020-04-16 03:14:06,2020-04-16 03:03:02,6.10,https-proxy-agent,< 2.2.3,2.2.3
GHSA-265q-28rp-chq5,reviewed,high,2020-04-16 03:14:05,2020-04-16 02:58:02,7.50,node-uuid,< 1.4.4,1.4.4
GHSA-3j7m-hmh3-9jmp,reviewed,medium,2020-04-16 03:14:05,2020-04-16 02:54:01,6.10,sanitize-html,< 1.4.3,1.4.3
GHSA-j438-45hc-vjhm,reviewed,medium,2020-04-16 03:14:04,2020-04-15 22:57:02,4.80,@fraction/oasis,< 2.15.0,2.15.0
GHSA-4gp3-p7ph-x2jr,reviewed,critical,2020-04-14 23:09:00,2020-04-14 15:32:05,9.80,devcert-sanscache,< 0.4.7,0.4.7
GHSA-prfq-f66g-43mp,reviewed,high,2020-04-10 18:19:01,2020-04-09 15:53:02,5.50,auth0-js,">= 8.0.0, < 9.13.2",9.13.2
GHSA-jgpq-g82g-6c39,reviewed,medium,2020-04-07 15:52:01,2020-04-07 15:51:05,5.30,confinit,< 0.4.0,0.4.0
GHSA-6gp3-h3jj-prx4,reviewed,medium,2020-04-07 15:47:04,2020-04-07 15:46:03,5.30,class-transformer,< 0.3.1,0.3.1
GHSA-6chw-6frg-f759,reviewed,high,2020-04-03 21:48:04,2020-04-03 21:42:01,7.50,acorn,">= 6.0.0, < 6.4.1",6.4.1
GHSA-6chw-6frg-f759,reviewed,high,2020-04-03 21:48:04,2020-04-03 21:42:01,7.50,acorn,">= 7.0.0, < 7.1.1",7.1.1
GHSA-6chw-6frg-f759,reviewed,high,2020-04-03 21:48:04,2020-04-03 21:42:01,7.50,acorn,">= 5.5.0, < 5.7.4",5.7.4
GHSA-vh95-rmgr-6w4m,reviewed,medium,2020-04-03 21:48:03,2020-04-03 21:42:01,5.60,minimist,< 0.2.1,0.2.1
GHSA-vh95-rmgr-6w4m,reviewed,medium,2020-04-03 21:48:03,2020-04-03 21:42:01,5.60,minimist,">= 1.0.0, < 1.2.3",1.2.3
GHSA-4g46-5grc-wq49,reviewed,high,2020-04-01 16:36:03,2020-04-01 16:26:01,,seeftl,<= 0.1.1,
GHSA-gvr4-7xgc-gx3w,reviewed,high,2020-04-01 16:36:02,2020-04-01 16:21:05,,fileview,<= 0.1.6,
GHSA-9q64-mpxx-87fg,reviewed,high,2020-04-01 16:35:01,2020-04-01 15:37:02,,ecstatic,< 2.2.2,2.2.2
GHSA-9q64-mpxx-87fg,reviewed,high,2020-04-01 16:35:01,2020-04-01 15:37:02,,ecstatic,">= 3.0.0, < 3.3.2",3.3.2
GHSA-9q64-mpxx-87fg,reviewed,high,2020-04-01 16:35:01,2020-04-01 15:37:02,,ecstatic,">= 4.0.0, < 4.1.2",4.1.2
GHSA-vcjj-xf2r-mwvc,reviewed,medium,2020-04-01 15:47:05,2020-04-01 15:46:05,6.10,knockout,< 3.5.0,3.5.0
GHSA-754x-4jwp-cqp6,reviewed,high,2020-03-31 17:02:03,2020-03-31 15:39:01,7.50,http_server,<= 1.0.12,
GHSA-j27j-4w6m-8fc4,reviewed,medium,2020-03-31 17:02:01,2020-03-31 15:38:06,,statics-server,<= 0.0.9,
GHSA-6c8f-qphg-qjgp,reviewed,high,2020-03-31 15:59:05,2020-03-31 15:59:03,7.50,kind-of,">= 6.0.0, < 6.0.3",6.0.3
GHSA-fq77-7p7r-83rj,reviewed,medium,2020-03-30 20:40:05,2020-03-30 20:40:04,4.40,next,< 9.3.2,9.3.2
GHSA-vg44-fw64-cpjx,reviewed,high,2020-03-24 15:08:06,2020-03-23 23:11:00,7.50,eth-ledger-bridge-keyring,< 0.2.1,0.2.1
GHSA-vg44-fw64-cpjx,reviewed,high,2020-03-24 15:08:06,2020-03-23 23:11:00,7.50,@metamask/eth-ledger-bridge-keyring,< 0.2.2,0.2.2
GHSA-7fhm-mqm4-2wp7,reviewed,medium,2020-03-13 20:36:02,2020-03-13 20:21:01,,minimist,< 1.2.2,1.2.2
GHSA-7fhm-mqm4-2wp7,reviewed,medium,2020-03-13 20:36:02,2020-03-13 20:21:01,,acorn,< 5.7.4,5.7.4
GHSA-7fhm-mqm4-2wp7,reviewed,medium,2020-03-13 20:36:02,2020-03-13 20:21:01,,acorn,">= 6.0.0, < 6.4.1",6.4.1
GHSA-7fhm-mqm4-2wp7,reviewed,medium,2020-03-13 20:36:02,2020-03-13 20:21:01,,acorn,">= 7.0.0, < 7.1.1",7.1.1
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,< 1.11.10,1.11.10
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,">= 1.12.0, < 1.12.8",1.12.8
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,">= 1.13.0, < 1.13.7",1.13.7
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,">= 1.14.0, < 1.14.6",1.14.6
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,">= 1.15.0, < 1.15.3",1.15.3
GHSA-3hw5-q855-g6cw,reviewed,low,2020-03-10 18:03:03,2020-03-10 18:02:01,7.70,dojox,">= 1.16.0, < 1.16.2",1.16.2
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,< 1.11.10,1.11.10
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,">= 1.12.0, < 1.12.8",1.12.8
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,">= 1.13.0, < 1.13.7",1.13.7
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,">= 1.14.0, < 1.14.6",1.14.6
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,">= 1.15.0, < 1.15.3",1.15.3
GHSA-jxfh-8wgv-vfr2,reviewed,high,2020-03-10 18:03:01,2020-03-10 18:02:00,7.70,dojo,">= 1.16.0, < 1.16.2",1.16.2
GHSA-p94w-42g3-f7h4,reviewed,high,2020-03-06 01:16:00,2020-02-28 16:38:01,,vp-toolkit,< 0.2.2,0.2.2
GHSA-ff5x-w9wg-h275,reviewed,high,2020-03-06 01:15:05,2020-02-28 16:38:02,,vp-toolkit,< 0.2.2,0.2.2
GHSA-h4mf-75hf-67w4,reviewed,high,2020-03-04 20:20:03,2020-03-04 19:54:04,7.70,parse-server,<= 4.0.0,4.1.0
GHSA-9r27-994c-4xch,reviewed,high,2020-02-24 17:34:00,2020-02-21 20:20:05,,discord-markdown,< 2.3.1,2.3.1
GHSA-cmcx-xhr8-3w9p,reviewed,medium,2020-02-20 23:26:01,2020-02-20 23:09:03,5.70,uap-core,< 0.7.3,0.7.3
GHSA-cmcx-xhr8-3w9p,reviewed,medium,2020-02-20 23:26:01,2020-02-20 23:09:03,5.70,user_agent_parser,< 2.6.0,2.6.0
GHSA-5q88-cjfq-g2mh,reviewed,high,2020-02-19 17:29:04,2020-02-18 20:04:01,8.80,codecov,< 3.6.5,3.6.5
GHSA-mxhp-79qh-mcx6,reviewed,high,2020-02-19 16:43:04,2020-02-18 20:15:00,7.50,taffy,<= 2.6.2,
GHSA-mxhp-79qh-mcx6,reviewed,high,2020-02-19 16:43:04,2020-02-18 20:15:00,7.50,taffydb,<= 2.7.3,
GHSA-5xf4-f2fq-f69j,reviewed,high,2020-02-14 23:10:02,2020-02-13 21:01:04,7.80,yarn,<= 1.21.1,1.22.0
GHSA-934x-72xh-5hrg,reviewed,critical,2020-02-14 23:09:05,2020-02-13 19:57:06,9.80,aws-lambda,<= 1.0.4,1.0.5
GHSA-84cm-v6jp-gjmr,reviewed,critical,2020-02-14 23:09:02,2020-02-13 19:30:01,9.80,git-diff-apply,<= 0.22.1,0.22.2
GHSA-wp7m-mrvf-599c,reviewed,critical,2020-02-14 23:09:01,2020-02-13 17:09:05,9.80,node-df,<= 0.1.4,
GHSA-r5fx-8r73-v86c,reviewed,medium,2020-02-14 23:08:05,2020-02-13 17:26:02,6.10,angular,< 1.5.0-beta.1,1.5.0-beta.1
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,< 1.11.9,1.11.9
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,">= 1.12.0, < 1.12.7",1.12.7
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,">= 1.13.0, < 1.13.6",1.13.6
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,">= 1.14.0, < 1.14.5",1.14.5
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,">= 1.15.0, < 1.15.2",1.15.2
GHSA-pg97-ww7h-5mjr,reviewed,medium,2020-02-13 22:21:01,2020-02-13 22:20:04,6.10,dojox,= 1.16.0,1.16.1
GHSA-w2pf-g6r8-pg22,reviewed,medium,2020-01-31 17:59:05,2020-01-31 00:31:01,6.10,auth0-lock,< 11.21.0,11.21.0
GHSA-8f9f-pc5v-9r5h,reviewed,high,2020-01-30 23:55:00,2020-01-30 23:54:05,8.70,@ensdomains/ens,< 0.4.0,0.4.0
GHSA-27gm-ghr9-4v95,reviewed,high,2020-01-30 21:22:02,2020-01-30 19:38:01,,tinymce,< 4.9.7,4.9.7
GHSA-27gm-ghr9-4v95,reviewed,high,2020-01-30 21:22:02,2020-01-30 19:38:01,,tinymce,">= 5.0.0, < 5.1.4",5.1.4
GHSA-8w65-xjc5-9w79,reviewed,medium,2020-01-30 21:00:02,2020-01-29 22:55:05,5.40,node-red,<= 0.20.7,0.20.8
GHSA-hxhm-96pp-2m43,reviewed,high,2020-01-24 15:27:03,2020-01-24 15:27:00,8.70,angular-expressions,< 1.0.1,1.0.1
GHSA-92vm-wfm5-mxvv,reviewed,medium,2020-01-06 18:44:01,2019-12-27 22:19:05,4.40,cookie-signature,< 1.0.4,1.0.4
GHSA-h47j-hc6x-h3qq,reviewed,critical,2019-12-30 19:30:03,2019-12-30 19:29:00,9.90,mongo-express,< 0.54.0,0.54.0
GHSA-w457-6q6x-cgp9,reviewed,critical,2019-12-26 17:58:01,2019-12-26 17:55:04,9.80,handlebars,< 4.3.0,4.3.0
GHSA-hm6q-r2jc-cpqh,reviewed,high,2019-12-16 19:29:03,2019-12-15 14:26:00,8.80,lodahs,>= 0.0.1,
GHSA-4328-8hgf-7wjr,reviewed,high,2019-12-13 15:39:03,2020-06-16 20:57:00,7.70,npm,< 6.13.4,6.13.4
GHSA-x8qc-rrcw-4r46,reviewed,high,2019-12-13 15:39:03,2020-06-16 22:02:05,7.70,npm,< 6.13.3,6.13.3
GHSA-m6cx-g6qm-p2cx,reviewed,high,2019-12-13 15:39:02,2020-06-17 16:30:05,7.70,npm,< 6.13.3,6.13.3
GHSA-v63x-xc9j-hhvq,reviewed,critical,2019-12-11 02:01:04,2020-06-16 21:56:06,9.80,safer-eval,<= 1.3.6,
GHSA-3fjq-93xj-3f3f,reviewed,medium,2019-12-06 23:20:03,2020-06-16 20:55:00,3.10,serialize-to-js,< 3.0.1,3.0.1
GHSA-h9rv-jmmf-4pgx,reviewed,medium,2019-12-05 18:44:04,2020-06-16 21:39:05,4.20,serialize-javascript,< 2.1.1,2.1.1
GHSA-rh46-3fgc-mvrf,reviewed,medium,2019-12-04 21:25:03,2019-12-04 19:47:03,5.30,jpv,< 2.1.1,2.1.1
GHSA-6xc2-mj39-q599,reviewed,critical,2019-12-02 18:20:04,2019-12-02 17:36:02,9.80,strapi,<= 3.0.0-beta.17.4,3.0.0-beta.17.5
GHSA-4x6v-rwh4-55jw,reviewed,medium,2019-12-02 18:16:03,2019-12-02 01:20:02,5.30,pomelo,< 2.2.7,2.2.7
GHSA-6rjc-4pwr-3vp7,reviewed,medium,2019-12-02 18:14:03,2019-12-02 01:13:01,6.10,iobroker.web,< 2.4.10,2.4.10
GHSA-cmch-296j-wfvw,reviewed,high,2019-12-02 18:06:01,2019-11-27 03:26:06,7.50,iobroker.js-controller,< 2.0.25,2.0.25
GHSA-5pm8-492c-92p5,reviewed,high,2019-12-02 18:04:01,2019-11-27 02:43:02,7.30,chartkick,< 3.3.0,3.3.0
GHSA-5pm8-492c-92p5,reviewed,high,2019-12-02 18:04:01,2019-11-27 02:43:02,7.30,chartkick,">= 3.1.0, <= 3.1.3",3.2.0
GHSA-m52x-29pq-w3vv,reviewed,medium,2019-11-22 18:18:00,2020-06-16 21:44:06,4.80,pannellum,">= 2.5.0, < 2.5.5",2.5.5
GHSA-9xr8-8hmc-389f,reviewed,high,2019-11-22 13:45:03,2019-11-21 04:18:02,9.10,vant,< 2.1.8,2.1.8
GHSA-89mq-4x47-5v83,reviewed,high,2019-11-20 15:29:04,2019-11-20 00:51:01,7.50,angular,< 1.7.9,1.7.9
GHSA-425c-ccf3-3jrr,reviewed,critical,2019-11-15 23:10:04,2020-06-16 20:56:06,5.70,slpjs,< 0.21.4,0.21.4
GHSA-wmx6-vxcf-c3gr,reviewed,critical,2019-11-15 23:10:02,2020-06-16 20:49:04,5.70,slp-validate,= 1.0.0,1.0.1
GHSA-4j6x-w426-6rc6,reviewed,high,2019-11-08 17:31:02,2020-06-16 20:58:03,,@cubejs-backend/api-gateway,">= 0.11.0, <= 0.11.16",0.11.17
GHSA-2598-2f59-rmhq,reviewed,critical,2019-11-08 17:05:02,2019-11-07 23:29:01,9.80,sequelize,< 3.35.1,3.35.1
GHSA-j9xp-92vc-559j,reviewed,critical,2019-11-06 17:11:01,2019-11-05 19:59:05,9.80,sequelize,< 3.35.1,3.35.1
GHSA-j9xp-92vc-559j,reviewed,critical,2019-11-06 17:11:01,2019-11-05 19:59:05,9.80,sequelize,">= 4.0.0, < 4.44.3",4.44.3
GHSA-j9xp-92vc-559j,reviewed,critical,2019-11-06 17:11:01,2019-11-05 19:59:05,9.80,sequelize,">= 5.0.0, < 5.8.11",5.8.11
GHSA-m9jw-237r-gvfv,reviewed,critical,2019-10-25 19:43:02,2019-10-22 15:53:06,9.80,sequelize,< 4.44.3,4.44.3
GHSA-m9jw-237r-gvfv,reviewed,critical,2019-10-25 19:43:02,2019-10-22 15:53:06,9.80,sequelize,">= 5.0.0, < 5.15.1",5.15.1
GHSA-xg59-m7wx-853q,reviewed,medium,2019-10-25 19:41:02,2019-10-25 16:28:01,5.40,node-red-dashboard,< 2.17.0,2.17.0
GHSA-8687-vv9j-hgph,reviewed,critical,2019-10-22 20:19:05,2019-10-14 18:05:04,9.10,mongoose,">= 5.0.0, < 5.7.5",5.7.5
GHSA-8687-vv9j-hgph,reviewed,critical,2019-10-22 20:19:05,2019-10-14 18:05:04,9.10,mongoose,< 4.13.21,4.13.21
GHSA-7cg8-pq9v-x98q,reviewed,critical,2019-10-21 21:58:06,2020-06-16 21:22:03,9.80,realms-shim,< 1.2.1,1.2.1
