,repository,package,ghsa,fix_commit,fix_commit_parent,date,committer_date,source,dep_file_fix,lockfile_fix,dep_file_inspired,lockfile_inspired,inspired,fix_time
711,hyperledger/blockchain-explorer,lodash,GHSA-jf85-cpcp-j695,791db7b86502900ad9fdaf001c8852fd9841d1e8,b1c3fcd565f9fed07e0ff04e510da1f5d343025b,2019-08-30 11:39:46-07:00,2019-09-03 01:17:50+00:00,GITHUB,0,1,0,0,0,"3,7"
712,hyperledger/blockchain-explorer,eslint-utils,GHSA-3gx7-xhv7-5mx3,0da6b21f74695dd854f25098e61cb78099764128,c9b602328792496bdeb29a1cf90a140299e05fd5,2019-09-07 07:35:40-07:00,2019-09-07 07:36:28-07:00,GITHUB,0,1,0,0,0,"7,20"
713,hyperledger/blockchain-explorer,lodash-es,GHSA-jf85-cpcp-j695,0da6b21f74695dd854f25098e61cb78099764128,c9b602328792496bdeb29a1cf90a140299e05fd5,2019-09-07 07:35:40-07:00,2019-09-07 07:36:28-07:00,GITHUB,0,0,0,0,0,
714,hyperledger/blockchain-explorer,lodash.template,GHSA-jf85-cpcp-j695,0da6b21f74695dd854f25098e61cb78099764128,c9b602328792496bdeb29a1cf90a140299e05fd5,2019-09-07 07:35:40-07:00,2019-09-07 07:36:28-07:00,GITHUB,0,0,0,0,0,
715,idena-network/idena-desktop,mixin-deep,GHSA-fhjf-83wg-r2j9,452b9d5430f51ba258d5cd4e98acb52be7d5f47c,074b810ad0601e4df6edfb6fe77edeab5601d62b,2019-09-12T17:16:59+05:00,2019-09-12T17:16:59+05:00,SOFTWARE_HERITAGE,0,1,0,1,1,"1,2"
716,idena-network/idena-desktop,eslint-utils,GHSA-3gx7-xhv7-5mx3,b4777ef554a3d22a37c85991414a1d68b5808835,2868bfed5030d9ee24ad33f8a562ab5f0e5ef346,2019-09-12T14:57:31+05:00,2019-09-12T14:57:31+05:00,SOFTWARE_HERITAGE,0,1,0,0,0,"0,23"
717,idena-network/idena-desktop,next,GHSA-fq77-7p7r-83rj,dc3ccb149eda8e5591ed90b7fe6b29d7810c6d6e,62889d6c19a67d9ca1d3ef3167ed856a8344ef27,2020-03-31T20:19:43+05:00,2020-03-31T20:19:43+05:00,SOFTWARE_HERITAGE,1,1,0,0,0,"0,3"
718,idyll-lang/idyll,next,GHSA-fq77-7p7r-83rj,4e39125e3f61e4ed741af311b8c87c73c3a0568f,ce5f5d440a91901a80541f4f88481b4b9a413fea,2020-09-22 16:35:07-07:00,2020-09-22 16:35:07-07:00,GITHUB,0,1,0,0,0,"175,12"
719,idyll-lang/idyll,next,GHSA-fq77-7p7r-83rj,4e39125e3f61e4ed741af311b8c87c73c3a0568f,ce5f5d440a91901a80541f4f88481b4b9a413fea,2020-09-22 16:35:07-07:00,2020-09-22 16:35:07-07:00,GITHUB,0,1,0,0,0,"175,12"
720,ifanrx/hydrogen-js-sdk,axios,GHSA-42xw-2xvc-qx8m,ccc6d6574badc59db48ec276e5d8cb4c3f1d3b03,59bf745db810ba1ff324f660c7bb8928118ee51e,2019-10-30 13:57:34+08:00,2019-10-30 13:57:34+08:00,GITHUB,1,1,1,1,1,"0,2"
721,ifanrx/hydrogen-js-sdk,mixin-deep,GHSA-fhjf-83wg-r2j9,1bf8848f4adc7f2775be616f6a6962a2f2e473da,ccc6d6574badc59db48ec276e5d8cb4c3f1d3b03,2019-10-30 14:11:57+08:00,2019-10-30 14:11:57+08:00,GITHUB,0,1,0,1,1,"0,2"
722,iguazio/dashboard-controls,eslint,GHSA-jcgq-xh2f-2hfm,ec393244e77de7e80518e8c92b9e376953dddafa,687848066042eabd72dbeb8f94ca92af5420c704,2020-03-15T12:01:36+02:00,2020-03-15T18:10:17+02:00,SOFTWARE_HERITAGE,1,0,0,0,0,"136,22"
723,im6/javascript-fun,acorn,GHSA-6chw-6frg-f759,d7f8684c21e0d474edde3912aa0cc88680d52929,c4f5eb37b05e872df2c1a77f183086de8c1a434f,2020-03-21 22:32:33-04:00,2020-03-21 22:32:33-04:00,GITHUB,0,0,0,0,0,
724,imshuffling/davidrich.es,acorn,GHSA-6chw-6frg-f759,d2061d5b569f94959bc4ef429f2e86ead9ad5a62,0dbfc70dcfa3e3cb88f7ea9bece0b855501a92e6,2020-04-08 22:16:37+01:00,2020-04-08 22:16:37+01:00,GITHUB,0,1,0,0,0,"3,18"
725,inaturalist/SeekReactNative,acorn,GHSA-6chw-6frg-f759,72f4a496308b8138a20ca3f6d0fa461236eef44c,15c05f93b2f993a1344578230a33d4775fc49eb9,2020-07-02 11:50:04-07:00,2020-07-02 11:50:04-07:00,GITHUB,0,1,0,1,1,"58,23"
726,inc2734/snow-monkey-blocks,acorn,GHSA-6chw-6frg-f759,5d53a713a0bf592e136a0cf9f8c9dd27e3a4346f,a781a2e2c083c1fa3ec94560adcb49a6ba0a5111,2020-03-24 15:07:35+09:00,2020-03-24 15:07:35+09:00,GITHUB,0,1,0,0,0,"10,8"
727,indsante/Documentation-SNDS,lodash.template,GHSA-jf85-cpcp-j695,a9ccf6123333487a3455bc772dcba0c7211a2348,b5071cd1443cdfa0877b24a268f46f5d6d8f749d,2020-01-31T17:53:39+01:00,2020-01-31T17:53:39+01:00,SOFTWARE_HERITAGE,0,1,0,0,0,"121,23"
728,indsante/Documentation-SNDS,mixin-deep,GHSA-fhjf-83wg-r2j9,a9ccf6123333487a3455bc772dcba0c7211a2348,b5071cd1443cdfa0877b24a268f46f5d6d8f749d,2020-01-31T17:53:39+01:00,2020-01-31T17:53:39+01:00,SOFTWARE_HERITAGE,0,1,0,1,1,"121,23"
729,indsante/Documentation-SNDS,lodash,GHSA-jf85-cpcp-j695,a9ccf6123333487a3455bc772dcba0c7211a2348,b5071cd1443cdfa0877b24a268f46f5d6d8f749d,2020-01-31T17:53:39+01:00,2020-01-31T17:53:39+01:00,SOFTWARE_HERITAGE,0,1,0,0,0,"121,23"
730,indsante/Documentation-SNDS,acorn,GHSA-6chw-6frg-f759,aead1f66416b590d3a4b3f1ca1bd91b6a359c10a,9c142daa8dda41c5da17be21202f61c44350d9d5,2020-12-14T16:12:19+00:00,2020-12-14T16:12:19+00:00,SOFTWARE_HERITAGE,0,1,0,0,0,"275,11"
731,informatics-isi-edu/ermrestjs,mime,GHSA-wrvr-8mpx-r7pp,6067e8aa61691c02c2fa18447749da24d1db0aa8,9d41ac4e19baf67591a58c505c12917d694cf187,2020-05-27 23:22:21-07:00,2020-05-27 23:22:21-07:00,GITHUB,1,0,1,0,1,"0,3"
732,inkline/inkline,acorn,GHSA-6chw-6frg-f759,3e79de0f4ca7d6f06e0d2d1fc74f58d56bbc19da,548fe49555749a3e7cda90a563edc49c91e0c169,2020-04-08T12:47:24+03:00,2020-04-08T12:47:24+03:00,SOFTWARE_HERITAGE,0,0,0,0,0,
733,inkline/inkline,acorn,GHSA-6chw-6frg-f759,3e79de0f4ca7d6f06e0d2d1fc74f58d56bbc19da,548fe49555749a3e7cda90a563edc49c91e0c169,2020-04-08T12:47:24+03:00,2020-04-08T12:47:24+03:00,SOFTWARE_HERITAGE,0,0,0,0,0,
734,inlife/nexrender,mixin-deep,GHSA-fhjf-83wg-r2j9,2f7492b46a4015a8fc2654345add6723f81a52f7,15945b3cce38c86b2b746e6fb501825a800b0fe4,2019-12-15 10:24:35+02:00,2019-12-15 10:24:35+02:00,GITHUB,0,1,0,1,1,"108,11"
735,input-output-hk/daedalus,handlebars,GHSA-w457-6q6x-cgp9,ff5caa3cfc80488184fbc780a68441593bff5edf,374294e0a7374ed4d8bf65f21178d00cc4f39738,2020-03-11T11:16:06+01:00,2020-03-11T11:16:06+01:00,SOFTWARE_HERITAGE,0,1,0,1,1,"72,20"
736,integr8ly/tutorial-web-app,acorn,GHSA-6chw-6frg-f759,eec1531f361fca193ae57aeab969f0277e6b11de,d6b0b700e24a0cdf4741b020670b9a2dc3f20577,2020-07-23T14:36:23+01:00,2020-07-23T14:36:23+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
737,integrations/jira,acorn,GHSA-6chw-6frg-f759,cc3a09585cebdc8e4eebbf2a096a1cefeb237c49,a36d31a391c4580e2eeb22273b0af6b196243004,2020-04-28 15:01:42-04:00,2020-04-28 17:21:39-04:00,GITHUB,0,1,0,0,0,"11,6"
738,integromat/vscode-apps-sdk,lodash,GHSA-jf85-cpcp-j695,00de7599f3e5f051867a1e811dce42061b670210,decd8b98c4fb363a900f6c1dfc6775edb63f4562,2020-02-04 08:14:36+01:00,2020-02-04 08:14:36+01:00,GITHUB,0,1,0,0,0,"97,17"
739,integromat/vscode-apps-sdk,lodash,GHSA-4xc9-xhrj-v574,00de7599f3e5f051867a1e811dce42061b670210,decd8b98c4fb363a900f6c1dfc6775edb63f4562,2020-02-04 08:14:36+01:00,2020-02-04 08:14:36+01:00,GITHUB,0,1,0,0,0,"97,17"
740,integromat/vscode-apps-sdk,lodash,GHSA-x5rq-j2xg-h7qm,00de7599f3e5f051867a1e811dce42061b670210,decd8b98c4fb363a900f6c1dfc6775edb63f4562,2020-02-04 08:14:36+01:00,2020-02-04 08:14:36+01:00,GITHUB,0,1,0,0,0,"97,17"
741,internetarchive/iaux,acorn,GHSA-6chw-6frg-f759,5bb23cb84884bf2254581938c8677b38ede82d3d,c0fe3540467c1d6344b07fc1d6a3cec2214fe17d,2021-03-18T22:03:43-07:00,2021-03-18T22:25:04-07:00,SOFTWARE_HERITAGE,0,0,0,0,0,
742,inventaire/inventaire,morgan,GHSA-gwg9-rgvj-4h5j,df270d5c4673b6843862b33542e2ab894f54e497,8963c1ac6ba773fd06c525b2837ba22d6ce46c6d,2019-11-01 15:43:25+01:00,2019-11-01 15:51:39+01:00,GITHUB,0,0,0,0,0,
743,inventaire/inventaire,diff,GHSA-h6ch-v84p-w6p9,fd774544ce932d0cdb26728c983743de3c378887,dca30c454d21932eec78622c1d73ec4516af0299,2020-02-20 16:18:31+01:00,2020-05-12 11:01:44+02:00,GITHUB,0,0,0,0,0,
744,inventaire/inventaire,lodash,GHSA-jf85-cpcp-j695,8963c1ac6ba773fd06c525b2837ba22d6ce46c6d,8410f8ee02a2d9804cfd66d02cac01c79c0992bd,2019-11-01 14:38:49+01:00,2019-11-01 14:38:49+01:00,GITHUB,1,1,0,0,0,"0,0"
745,inventaire/inventaire,extend,GHSA-qrmc-fj45-qfc2,8963c1ac6ba773fd06c525b2837ba22d6ce46c6d,8410f8ee02a2d9804cfd66d02cac01c79c0992bd,2019-11-01 14:38:49+01:00,2019-11-01 14:38:49+01:00,GITHUB,0,1,0,0,0,"0,0"
746,inventaire/inventaire,is-my-json-valid,GHSA-f522-ffg8-j8r6,1b6f12b1d0763492cb3facd80fc4ae60eab72deb,c5c4817638c860b7ac725b0268e2a183931329de,2019-11-01 16:06:30+01:00,2019-11-01 16:06:30+01:00,GITHUB,0,1,0,0,0,"0,1"
747,inventaire/inventaire,handlebars,GHSA-q42p-pg8m-cqh6,8963c1ac6ba773fd06c525b2837ba22d6ce46c6d,8410f8ee02a2d9804cfd66d02cac01c79c0992bd,2019-11-01 14:38:49+01:00,2019-11-01 14:38:49+01:00,GITHUB,0,1,0,0,0,"0,0"
748,inventaire/inventaire,mixin-deep,GHSA-fhjf-83wg-r2j9,8963c1ac6ba773fd06c525b2837ba22d6ce46c6d,8410f8ee02a2d9804cfd66d02cac01c79c0992bd,2019-11-01 14:38:49+01:00,2019-11-01 14:38:49+01:00,GITHUB,0,1,0,1,1,"0,0"
749,inventaire/inventaire,tar-fs,GHSA-x2mc-8fgj-3wmr,5eac57949ecf4cb7d94937cdc89824ba20a3a811,d2db024997101edf58e894cb372aa301208ba980,2019-12-28 13:01:06+01:00,2019-12-29 17:17:45+01:00,GITHUB,0,0,0,0,0,
750,inventaire/inventaire,lodash.template,GHSA-jf85-cpcp-j695,1b6f12b1d0763492cb3facd80fc4ae60eab72deb,c5c4817638c860b7ac725b0268e2a183931329de,2019-11-01 16:06:30+01:00,2019-11-01 16:06:30+01:00,GITHUB,0,1,0,0,0,"0,1"
751,inventaire/inventaire-client,mixin-deep,GHSA-fhjf-83wg-r2j9,fc9d8144ecadccc136d7ef9011c5d50ba09a5b4e,9228b5868113cee11514715af3755bb9e1aae24f,2020-10-12 23:09:03+02:00,2020-10-13 15:06:46+02:00,GITHUB,0,1,0,1,1,"345,14"
752,invinst/CPDBv2_frontend,js-yaml,GHSA-2pr6-76vf-7546,9c96a98c127836db6124b280c7b9c70f35aff0d9,"804f0f8bbe16e862c31396202669e538c2ec5a71,8da22e13396179cb47a04e163b29ab0576653b07",2019-12-05 11:49:49+07:00,2019-12-05 11:49:49+07:00,GITHUB,0,1,0,0,0,"36,14"
753,invinst/CPDBv2_frontend,js-yaml,GHSA-8j8c-7jfh-h6hx,9c96a98c127836db6124b280c7b9c70f35aff0d9,"804f0f8bbe16e862c31396202669e538c2ec5a71,8da22e13396179cb47a04e163b29ab0576653b07",2019-12-05 11:49:49+07:00,2019-12-05 11:49:49+07:00,GITHUB,0,1,0,0,0,"36,14"
754,invinst/CPDBv2_frontend,mixin-deep,GHSA-fhjf-83wg-r2j9,9c96a98c127836db6124b280c7b9c70f35aff0d9,"804f0f8bbe16e862c31396202669e538c2ec5a71,8da22e13396179cb47a04e163b29ab0576653b07",2019-12-05 11:49:49+07:00,2019-12-05 11:49:49+07:00,GITHUB,0,1,0,1,1,"30,0"
755,invinst/CPDBv2_frontend,handlebars,GHSA-w457-6q6x-cgp9,0f37c49d0e4b2a4b37f85d879a3a0618e36158db,"928e97495f7a8145178ffaa98d6293b250d09b69,cf2bd041bd0aaa1878a73dbbec0fee79e88c5b00",2020-05-12 14:53:57+07:00,2020-05-12 14:53:57+07:00,GITHUB,0,0,0,0,0,
756,invinst/CPDBv2_frontend,handlebars,GHSA-q42p-pg8m-cqh6,0f37c49d0e4b2a4b37f85d879a3a0618e36158db,"928e97495f7a8145178ffaa98d6293b250d09b69,cf2bd041bd0aaa1878a73dbbec0fee79e88c5b00",2020-05-12 14:53:57+07:00,2020-05-12 14:53:57+07:00,GITHUB,0,0,0,0,0,
757,invinst/CPDBv2_mobile,eslint-utils,GHSA-3gx7-xhv7-5mx3,5247bf902cc6e33f12e75f81eb3d1240ed183fbb,"4dd315fe05bc320e4ecc61fc79ab5505f2d647da,d774f93ab6f3b0492aec50d30f07c16a2ac163df",2019-11-19 14:37:31+07:00,2019-11-19 14:37:31+07:00,GITHUB,0,1,0,0,0,"20,17"
758,invinst/CPDBv2_mobile,handlebars,GHSA-w457-6q6x-cgp9,1fe51d0c42b5ca397490d1d76fa6c9bebb34d112,"f4061c61b12450557bc3d027e787075e002dbf26,e331af303011d798c6ba67111860b5033d9f627c",2020-05-12 14:54:09+07:00,2020-05-12 14:54:09+07:00,GITHUB,1,1,0,0,0,"135,11"
759,ionic-team/ionic-site,jquery,GHSA-6c3j-c64m-qhgq,f53b222d59f26559be439da6c69e2c542c0bf27e,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,2019-11-06 15:29:37-06:00,2019-11-06 15:29:37-06:00,GITHUB,1,0,0,0,0,"9,0"
760,ionic-team/ionic-site,jquery,GHSA-wv67-q8rr-grjp,f53b222d59f26559be439da6c69e2c542c0bf27e,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,2019-11-06 15:29:37-06:00,2019-11-06 15:29:37-06:00,GITHUB,1,0,0,0,0,"9,0"
761,ionic-team/ionic-site,marked,GHSA-7m7q-q53v-j47v,f53b222d59f26559be439da6c69e2c542c0bf27e,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,2019-11-06 15:29:37-06:00,2019-11-06 15:29:37-06:00,GITHUB,1,0,0,0,0,"9,0"
762,ionic-team/ionic-site,bootstrap,GHSA-4p24-vmcr-4gqj,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,c27cda43316b3506755cca88192de72ffa1881f1,2019-11-06 14:21:10-06:00,2019-11-06 14:21:10-06:00,GITHUB,0,0,0,0,0,
763,ionic-team/ionic-site,bootstrap,GHSA-pj7m-g53m-7638,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,c27cda43316b3506755cca88192de72ffa1881f1,2019-11-06 14:21:10-06:00,2019-11-06 14:21:10-06:00,GITHUB,0,0,0,0,0,
764,ionic-team/ionic-site,bootstrap,GHSA-wh77-3x4m-4q9g,744682595137b1ceb0fd2bc65cc6c2d8478c0b7f,c27cda43316b3506755cca88192de72ffa1881f1,2019-11-06 14:21:10-06:00,2019-11-06 14:21:10-06:00,GITHUB,0,0,0,0,0,
765,iou90/react-native-autoheight-webview,acorn,GHSA-6chw-6frg-f759,740a7ca6bc902f4a7fc694264f35e7a38ac91648,a449fba386b1373fecfd81918913741907b9462f,2020-03-16 10:55:55+08:00,2020-03-16 10:55:55+08:00,GITHUB,0,1,0,0,0,"2,5"
766,iou90/react-native-autoheight-webview,acorn,GHSA-6chw-6frg-f759,5163a617e2d55fada861bbd68a2a432b117719dd,5ec50a0b6c842b9624a33e066181fc9a8a2e0b53,2020-03-16 11:27:07+08:00,2020-03-16 11:27:07+08:00,GITHUB,0,1,0,0,0,"2,5"
767,iov-one/iov-core,acorn,GHSA-6chw-6frg-f759,8c4ef368ad366b0ce607a54a070bb4dc83d1c9c3,50e3541de251af819cfebf2b8d36247c09123ca0,2020-03-16 15:13:38+01:00,2020-03-16 15:13:38+01:00,GITHUB,0,0,0,0,0,
768,isaacphysics/isaac-app,lodash,GHSA-jf85-cpcp-j695,1eb3d23a665875a2df463c7f8e5556daaf563e74,ff0c8ce75c2c70bdde074913b4cfa04307057cca,2020-04-20 10:31:43+01:00,2020-04-20 10:31:43+01:00,GITHUB,1,0,0,0,0,"157,23"
769,isaacphysics/isaac-app,mixin-deep,GHSA-fhjf-83wg-r2j9,1eb3d23a665875a2df463c7f8e5556daaf563e74,ff0c8ce75c2c70bdde074913b4cfa04307057cca,2020-04-20 10:31:43+01:00,2020-04-20 10:31:43+01:00,GITHUB,0,0,0,0,0,
770,istreamlabs/pebble,acorn,GHSA-6chw-6frg-f759,8b71e168f51a510a92753a695b745f25480e4bc1,69b39ff394d4cef2aa1273f1bcba2d7ef2f80f23,2020-04-29 14:00:06-07:00,2020-04-29 14:00:06-07:00,GITHUB,0,0,0,0,0,
771,itteco/iframely,diff,GHSA-h6ch-v84p-w6p9,204f844cd22e57b7e26ebabf4a73bae95cb9f119,92693048ffbc520d9b1c33f130f8b3c6b89ce69e,2020-04-14 20:58:11+03:00,2020-04-14 20:58:11+03:00,GITHUB,0,1,0,1,1,"0,0"
772,jaegertracing/jaeger-ui,lodash,GHSA-jf85-cpcp-j695,5dab82bc52c1bb65b5c347f37792a4026b7beb64,a212ea140ca0bcd0fc2c38d20b99978e38ef3b87,2020-04-14T08:54:12-05:00,2020-04-14T08:54:12-05:00,SOFTWARE_HERITAGE,0,0,0,0,0,
773,janis91/ocr,handlebars,GHSA-q42p-pg8m-cqh6,a3bd7ce01024cd3ee29e90b2325cc9ae81942c1c,,2019-05-29T10:55:47+02:00,2019-05-29T10:55:47+02:00,,0,0,0,0,0,
774,janis91/ocr,lodash-es,GHSA-jf85-cpcp-j695,2388c272484367557823fc1517a166d00a6253fc,1091de5ffaef3ecabf98ad2526816711f5b93740,2019-07-12 08:36:42+02:00,2019-07-12 09:08:04+02:00,GITHUB,0,0,0,0,0,
775,jhipster/generator-jhipster,lodash,GHSA-jf85-cpcp-j695,436cc7b3dfd808afd24753fd4d80cf5b0eed88e2,e14c0e80f61f87edcc235cff62479f81e7f047ca,2019-07-13 22:19:01+02:00,2019-07-13 22:19:01+02:00,GITHUB,0,0,0,0,0,
776,jhipster/prettier-java,js-yaml,GHSA-2pr6-76vf-7546,0dcab60c8d613879fdbdcb0516a3e5bdad0cc565,80f4d9424887ec636fa03676fb1e3a035915cd61,2019-06-08T11:37:36+02:00,2019-06-08T11:37:36+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"2,4"
777,jhipster/prettier-java,js-yaml,GHSA-8j8c-7jfh-h6hx,0dcab60c8d613879fdbdcb0516a3e5bdad0cc565,80f4d9424887ec636fa03676fb1e3a035915cd61,2019-06-08T11:37:36+02:00,2019-06-08T11:37:36+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"2,4"
778,jhipster/prettier-java,handlebars,GHSA-q42p-pg8m-cqh6,0dcab60c8d613879fdbdcb0516a3e5bdad0cc565,80f4d9424887ec636fa03676fb1e3a035915cd61,2019-06-08T11:37:36+02:00,2019-06-08T11:37:36+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"1,23"
779,jhipster/prettier-java,lodash,GHSA-jf85-cpcp-j695,18f1db6c34c12b23f87a45c06fb7803b24059eb3,cf65441d5a1f2b54a8e0990cc19cb643da899974,2019-09-22T12:26:05+02:00,2019-09-23T11:43:21+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"72,6"
780,jhipster/prettier-java,eslint-utils,GHSA-3gx7-xhv7-5mx3,8fbe4e3e247ca8bb74038da7c53fe8a3856a5349,0e7f22612d17f2aacae8864c74d621b73b8c0bb8,2019-08-27T12:19:34+02:00,2019-08-27T12:19:34+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"0,12"
781,jitsi/jitsi-meet,clean-css,GHSA-wxhq-pm8v-cw75,346dac476ae4e764349dc7bd4fd29a522159cc8e,b4ecef429ada7181c1ac3f530c49ba43da2f6e1c,2020-06-30 09:59:02+02:00,2020-06-30 11:27:39+02:00,GITHUB,0,0,0,0,0,
782,jitsi/jitsi-meet,lodash.mergewith,GHSA-jf85-cpcp-j695,b3e29ba26a2fb4eb91f4655190eda06749c83073,a35099f949f80b35befc1f7b366e6e464becec93,2019-10-16T12:51:41+01:00,2019-10-16T13:50:50+01:00,SOFTWARE_HERITAGE,0,0,0,0,0,
783,jitsi/jitsi-meet,macaddress,GHSA-pp57-mqmh-44h7,fe221fe4be707b8b9a7be083cee646189e41d53f,1caaa47f5ec992d84e65dd1022d2c023b0e00833,2020-05-27 14:03:22+02:00,2020-05-29 10:37:09+02:00,GITHUB,0,1,0,1,1,"262,1"
784,jitsi/jitsi-meet,fstream,GHSA-xf7w-r453-m56c,b3e29ba26a2fb4eb91f4655190eda06749c83073,a35099f949f80b35befc1f7b366e6e464becec93,2019-10-16T12:51:41+01:00,2019-10-16T13:50:50+01:00,SOFTWARE_HERITAGE,0,1,0,0,0,"36,5"
785,jitsi/jitsi-meet,mixin-deep,GHSA-fhjf-83wg-r2j9,fe221fe4be707b8b9a7be083cee646189e41d53f,1caaa47f5ec992d84e65dd1022d2c023b0e00833,2020-05-27 14:03:22+02:00,2020-05-29 10:37:09+02:00,GITHUB,0,1,0,1,1,"262,1"
786,jitsi/jitsi-meet,eslint-utils,GHSA-3gx7-xhv7-5mx3,fe221fe4be707b8b9a7be083cee646189e41d53f,1caaa47f5ec992d84e65dd1022d2c023b0e00833,2020-05-27 14:03:22+02:00,2020-05-29 10:37:09+02:00,GITHUB,0,1,0,0,0,"262,1"
787,jitsi/jitsi-meet,acorn,GHSA-6chw-6frg-f759,fe221fe4be707b8b9a7be083cee646189e41d53f,1caaa47f5ec992d84e65dd1022d2c023b0e00833,2020-05-27 14:03:22+02:00,2020-05-29 10:37:09+02:00,GITHUB,0,1,0,0,0,"76,8"
788,jitsi/jitsi-meet,jquery,GHSA-gxr4-xjj5-5px2,d2e0c2eb429ece406582e15006578d213c745909,0d14e2fa5c8ba1b1e10a4460a72af28cb7e9d32d,2020-05-19T13:28:17+02:00,2020-05-25T17:05:29+02:00,SOFTWARE_HERITAGE,1,1,0,0,0,"25,15"
789,jitsi/jitsi-meet,jquery,GHSA-jpcq-cgw6-v4j6,d2e0c2eb429ece406582e15006578d213c745909,0d14e2fa5c8ba1b1e10a4460a72af28cb7e9d32d,2020-05-19T13:28:17+02:00,2020-05-25T17:05:29+02:00,SOFTWARE_HERITAGE,1,1,0,0,0,"25,15"
790,jitsi/lib-jitsi-meet,mixin-deep,GHSA-fhjf-83wg-r2j9,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,1,1,"210,19"
791,jitsi/lib-jitsi-meet,extend,GHSA-qrmc-fj45-qfc2,5658670fd56be2466cdeb58cee753913f786ccfa,3f1828e77cb04ebcd249e4d26970e88e53918feb,2020-04-09 16:42:09-05:00,2020-04-29 11:39:49-05:00,GITHUB,0,1,0,0,0,"182,0"
792,jitsi/lib-jitsi-meet,eslint,GHSA-jcgq-xh2f-2hfm,14f4a99bd7e363a8830d2e6ff86e0dc12964047b,4ce9b0c5505831d2f2d7caa01b21704d8c281793,2020-07-10 15:45:53+02:00,2020-07-17 13:32:29+02:00,GITHUB,1,1,0,0,0,"260,19"
793,jitsi/lib-jitsi-meet,js-yaml,GHSA-8j8c-7jfh-h6hx,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"210,19"
794,jitsi/lib-jitsi-meet,js-yaml,GHSA-2pr6-76vf-7546,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"210,19"
795,jitsi/lib-jitsi-meet,lodash,GHSA-jf85-cpcp-j695,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"25,10"
796,jitsi/lib-jitsi-meet,lodash,GHSA-x5rq-j2xg-h7qm,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"25,10"
797,jitsi/lib-jitsi-meet,lodash,GHSA-4xc9-xhrj-v574,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"25,10"
798,jitsi/lib-jitsi-meet,lodash,GHSA-fvqr-27wr-82fm,86700791fbb37a9e432464a125b3543a425df020,c700fbd584a315d4398c481ecc2286c4a711c20c,2020-05-27T13:52:55+02:00,2020-05-28T13:29:32+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"25,10"
799,joshhunt/destinySets,axios,GHSA-42xw-2xvc-qx8m,6aa1ff4e1a16d099092b7929bba225a9b030d382,53ae5c3388ced0e44b0e7108b93e2ca4bbefd469,2019-12-10 23:51:04+00:00,2019-12-10 23:51:04+00:00,GITHUB,1,1,0,1,1,"43,5"
800,joshhunt/destinySets,fstream,GHSA-xf7w-r453-m56c,6aa1ff4e1a16d099092b7929bba225a9b030d382,53ae5c3388ced0e44b0e7108b93e2ca4bbefd469,2019-12-10 23:51:04+00:00,2019-12-10 23:51:04+00:00,GITHUB,0,1,0,0,0,"43,5"
801,joshhunt/destinySets,handlebars,GHSA-q42p-pg8m-cqh6,6aa1ff4e1a16d099092b7929bba225a9b030d382,53ae5c3388ced0e44b0e7108b93e2ca4bbefd469,2019-12-10 23:51:04+00:00,2019-12-10 23:51:04+00:00,GITHUB,0,1,0,0,0,"43,5"
